created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Aug 30 05:45:45 +0000 2023;1696761101797773765;"Bukan baru bangun yaaaaa❗️❗️😐😐";4;66;43;3780;in;1586992742093103104;1696761101797773765;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1696761101797773765
Wed Aug 30 05:44:11 +0000 2023;1696760706891428306;"Haiii";1;63;37;3252;qst;1586992742093103104;1696760706891428306;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1696760706891428306
Tue Aug 29 18:11:55 +0000 2023;1696586492880318884;"https://t.co/KRSFWeHoyj";20;169;475;8483;zxx;1586992742093103104;1696586492880318884;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1696586492880318884
Tue Aug 29 17:38:33 +0000 2023;1696578094541467718;"Suka*";0;38;40;3318;in;1586992742093103104;1696578094541467718;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1696578094541467718
Tue Aug 29 17:38:02 +0000 2023;1696577966837493840;"Ouh iyaaa buat yang tanya kenapa aku kalau di tik tok suda repost vidio langit” gitu ,karena memang aku sukaaa karena baguss banget,jadi aku juga pengen kalian lihattt👍🏻👍🏻";4;94;58;3963;in;1586992742093103104;1696577966837493840;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1696577966837493840
Tue Aug 29 17:34:32 +0000 2023;1696577084007854151;"Terimakasih yaaa buat vc nyaaaaa ,kalian kerennnn sayang kaliaaannn banyak”🙆🏻‍♀️🙆🏻‍♀️💗💗🫶🏻🫶🏻🧚🏻‍♀️🧚🏻‍♀️";1;32;38;3613;in;1586992742093103104;1696577084007854151;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1696577084007854151
Tue Aug 29 12:29:45 +0000 2023;1696500382439264560;"Yey";2;102;46;3724;qst;1586992742093103104;1696500382439264560;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1696500382439264560
Tue Aug 29 10:09:04 +0000 2023;1696464978101019026;"Aku juga tipsal sama keti ya🙏🏻";5;97;47;3715;in;1586992742093103104;1696464978101019026;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1696464978101019026
Tue Aug 29 06:51:21 +0000 2023;1696415221999444341;"Siapa yang hari ini ketemu akuuuu";5;92;39;4067;in;1586992742093103104;1696415221999444341;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1696415221999444341
Mon Aug 28 18:30:31 +0000 2023;1696228783559426466;"selamat tdr";3;106;48;4407;in;1586992742093103104;1696228783559426466;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1696228783559426466
Sun Aug 27 15:34:31 +0000 2023;1695822104028164320;"Oh gitu";4;141;37;4097;in;1586992742093103104;1695822104028164320;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1695822104028164320
Sun Aug 27 15:11:33 +0000 2023;1695816324507914645;"Engga rindu sama aku?";9;249;46;4920;in;1586992742093103104;1695816324507914645;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1695816324507914645
Sun Aug 27 14:51:10 +0000 2023;1695811195587195341;"Haiii";3;189;45;3847;qst;1586992742093103104;1695811195587195341;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1695811195587195341
Sat Aug 26 15:43:41 +0000 2023;1695462024439070831;"Sr yuuu";2;145;35;4111;in;1586992742093103104;1695462024439070831;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1695462024439070831
Sat Aug 26 13:10:34 +0000 2023;1695423493310157273;"https://t.co/2TveN6TAhp";3;46;72;2909;zxx;1586992742093103104;1695423493310157273;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1695423493310157273
Sat Aug 26 07:14:56 +0000 2023;1695333994987143380;"Tebak roomate aku siapaaa";1;137;42;4734;in;1586992742093103104;1695333994987143380;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1695333994987143380
Sat Aug 26 00:48:38 +0000 2023;1695236779316760635;"See u di indramayuuu🙆🏻‍♀️🙆🏻‍♀️";3;61;35;3834;in;1586992742093103104;1695236779316760635;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1695236779316760635
Sat Aug 26 00:47:46 +0000 2023;1695236561548579303;"Terimakasih untuk aitakatta nya yaaaaa🙆🏻‍♀️🙆🏻‍♀️🙆🏻‍♀️🙆🏻‍♀️🫶🏻🫶🏻💗💗🧚🏻‍♀️🧚🏻‍♀️ https://t.co/wD23D6hkVK";8;90;305;6045;in;1586992742093103104;1695236561548579303;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1695236561548579303
Fri Aug 25 05:54:08 +0000 2023;1694951269620957594;"Nanti ketemu di aitakatta yaaa";2;57;37;4021;in;1586992742093103104;1694951269620957594;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1694951269620957594
Fri Aug 25 05:52:47 +0000 2023;1694950931224568222;"Papnya nanti ya";1;115;39;4138;in;1586992742093103104;1694950931224568222;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1694950931224568222
Fri Aug 25 05:52:38 +0000 2023;1694950894079787298;"Terimakasih untuk RKJ kemarin yaa,terimakasih juga untuk dukungannn kaliannn yaaaaa🥹🙌🏻";2;65;38;3685;in;1586992742093103104;1694950894079787298;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1694950894079787298
Thu Aug 24 07:14:17 +0000 2023;1694609053459292353;"https://t.co/ZHQFVu9viz";2;47;56;3139;zxx;1586992742093103104;1694609053459292353;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1694609053459292353
Thu Aug 24 03:59:58 +0000 2023;1694560152974962918;"Hallooi";3;129;38;3941;nl;1586992742093103104;1694560152974962918;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1694560152974962918
Wed Aug 23 16:43:49 +0000 2023;1694389995749200011;"AAAaaaaaaa";2;78;45;3763;und;1586992742093103104;1694389995749200011;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1694389995749200011
Wed Aug 23 16:33:19 +0000 2023;1694387353220239837;"Siapa yang besok RKJ??";3;52;40;3328;in;1586992742093103104;1694387353220239837;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1694387353220239837
Wed Aug 23 16:29:34 +0000 2023;1694386409703108857;"Yey besok RKJ,mohon bantuannya yaaa🥹";2;115;52;4306;in;1586992742093103104;1694386409703108857;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1694386409703108857
Wed Aug 23 03:56:44 +0000 2023;1694196950105743378;"Haiii";4;170;47;4039;qst;1586992742093103104;1694196950105743378;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1694196950105743378
Tue Aug 22 17:08:22 +0000 2023;1694033782490477038;"Selamat tidurrr sayang” akuh";2;122;74;4671;in;1586992742093103104;1694033782490477038;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1694033782490477038
Tue Aug 22 15:36:22 +0000 2023;1694010633287856328;"Chelsea doang yaaa🥹";1;69;31;3840;in;1586992742093103104;1694010633287856328;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1694010633287856328
Tue Aug 22 14:59:32 +0000 2023;1694001361510392241;"Kerennn @tana_jkt48v @pia_jkt48v  @kanaia_jkt48v  🙆🏻‍♀️🙆🏻‍♀️🙆🏻‍♀️";0;29;42;3290;hu;1586992742093103104;1694001361510392241;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1694001361510392241
Tue Aug 22 09:20:15 +0000 2023;1693915977136935411;"Siapa yang nanti RKJ❓❓ 🙆🏻‍♀️🙆🏻‍♀️";2;91;46;3939;in;1586992742093103104;1693915977136935411;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1693915977136935411
Tue Aug 22 09:15:52 +0000 2023;1693914877386277180;"Wedehhh";5;164;49;3119;in;1586992742093103104;1693914877386277180;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1693914877386277180
Tue Aug 22 08:35:02 +0000 2023;1693904598334062701;"Lucu kan https://t.co/6L71L0iBjc";19;264;366;6498;in;1586992742093103104;1693904598334062701;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1693904598334062701
Tue Aug 22 07:55:29 +0000 2023;1693894647951831074;"Gais kemarin";4;166;36;3549;in;1586992742093103104;1693894647951831074;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1693894647951831074
Tue Aug 22 06:52:02 +0000 2023;1693878678198075617;"Omaigat";2;122;40;3440;et;1586992742093103104;1693878678198075617;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1693878678198075617
Tue Aug 22 06:48:39 +0000 2023;1693877825764569520;"Nanti aja";2;85;33;3310;in;1586992742093103104;1693877825764569520;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1693877825764569520
Tue Aug 22 06:48:27 +0000 2023;1693877778851184716;"Engga jadi dehhhh";3;60;39;3579;in;1586992742093103104;1693877778851184716;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1693877778851184716
Tue Aug 22 06:47:43 +0000 2023;1693877594222186971;"Gais";1;100;37;3308;lt;1586992742093103104;1693877594222186971;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1693877594222186971
Tue Aug 22 06:45:40 +0000 2023;1693877075424489504;"Hah";3;69;29;3017;qst;1586992742093103104;1693877075424489504;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1693877075424489504
Tue Aug 22 04:19:08 +0000 2023;1693840199409910235;"Hloooooooo";3;166;43;3479;und;1586992742093103104;1693840199409910235;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1693840199409910235
Mon Aug 21 14:32:30 +0000 2023;1693632173306249696;"Engga";5;123;50;4370;in;1586992742093103104;1693632173306249696;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1693632173306249696
Mon Aug 21 06:51:28 +0000 2023;1693516147898109964;"Engga boleh ganti Ade ya ciii 🙆🏻‍♀️";2;69;52;4515;in;1586992742093103104;1693516147898109964;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1693516147898109964
Sun Aug 20 14:24:26 +0000 2023;1693267755406184851;"Mo di panggil cece ,wedeh";4;263;69;5192;in;1586992742093103104;1693267755406184851;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1693267755406184851
Sun Aug 20 13:02:15 +0000 2023;1693247072819200446;"Terimakasih untuk aitakatta hari ini yaaa luvv🙆🏻‍♀️🫶🏻💗🧚🏻‍♀️";1;44;41;4068;in;1586992742093103104;1693247072819200446;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1693247072819200446
Sun Aug 20 13:01:42 +0000 2023;1693246930955186222;"Aku nanti di panggil Kaka 🙏🏻";8;250;73;5280;in;1586992742093103104;1693246930955186222;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1693246930955186222
Sun Aug 20 04:50:04 +0000 2023;1693123210878099777;"Hahaha bercanda yaa";3;97;46;4649;in;1586992742093103104;1693123210878099777;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1693123210878099777
Sun Aug 20 03:45:15 +0000 2023;1693106896243392711;"HEHEHE";2;91;43;4022;tl;1586992742093103104;1693106896243392711;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1693106896243392711
Sat Aug 19 15:53:09 +0000 2023;1692927691291525582;"Gais";5;227;65;5663;lt;1586992742093103104;1692927691291525582;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1692927691291525582
Sat Aug 19 10:51:54 +0000 2023;1692851881905881265;"https://t.co/vkrsJK0v59";23;229;602;10538;zxx;1586992742093103104;1692851881905881265;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1692851881905881265
Sat Aug 19 06:57:38 +0000 2023;1692792925028290748;"Wiiii sesi tambahan nya so yaaa,makasihh yaaa 🙆🏻‍♀️🙆🏻‍♀️🙆🏻‍♀️🙆🏻‍♀️🙆🏻‍♀️";2;50;39;3737;in;1586992742093103104;1692792925028290748;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1692792925028290748
Sat Aug 19 05:06:21 +0000 2023;1692764920189009941;"Terimakasih untuk 200k nyaaaa di tik tok🙆🏻‍♀️🙆🏻‍♀️🙌🏻🙌🏻";2;89;42;4057;in;1586992742093103104;1692764920189009941;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1692764920189009941
Sat Aug 19 05:05:52 +0000 2023;1692764796956074019;"Waw";2;43;30;3423;qst;1586992742093103104;1692764796956074019;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1692764796956074019
Fri Aug 18 14:54:43 +0000 2023;1692550596845568471;"Wihhhh terimakasih untuk vc hari iniiiii Kaliannn keren 🙌🏻🙌🏻";4;49;43;4123;in;1586992742093103104;1692550596845568471;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1692550596845568471
Fri Aug 18 10:51:51 +0000 2023;1692489478378840072;"Ada tambahan sesiiiii🙆🏻‍♀️🙆🏻‍♀️";1;60;29;3736;in;1586992742093103104;1692489478378840072;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1692489478378840072
Fri Aug 18 10:51:21 +0000 2023;1692489353040372147;"Wihhhh";2;44;27;3559;qst;1586992742093103104;1692489353040372147;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1692489353040372147
Fri Aug 18 05:41:40 +0000 2023;1692411419038458221;"Yeyyyy hari iniii vidio calllll yaaaaaaaaaa💗💗🙆🏻‍♀️🙆🏻‍♀️🧚🏻‍♀️🧚🏻‍♀️";4;61;43;4378;in;1586992742093103104;1692411419038458221;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1692411419038458221
Thu Aug 17 10:21:47 +0000 2023;1692119523359588809;"Lucuuuuu🙆🏻‍♀️🙆🏻‍♀️🫶🏻🫶🏻💗💗 https://t.co/bovnvx4VHQ";1;81;73;4629;in;1586992742093103104;1692119523359588809;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1692119523359588809
Thu Aug 17 05:48:14 +0000 2023;1692050682596237742;"https://t.co/edfGDEnGDm";1;39;62;2963;zxx;1586992742093103104;1692050682596237742;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1692050682596237742
Thu Aug 17 04:31:44 +0000 2023;1692031434138243281;"Semangat yaaa hariii iniiiiiiiiii";1;114;54;3647;in;1586992742093103104;1692031434138243281;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1692031434138243281
Thu Aug 17 04:15:00 +0000 2023;1692027219022098603;"Haiiiiii smua";0;139;45;3977;in;1586992742093103104;1692027219022098603;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1692027219022098603
Thu Aug 17 04:14:35 +0000 2023;1692027116894978100;"happy independence day 🇮🇩🤍❤️";0;34;65;3504;en;1586992742093103104;1692027116894978100;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1692027116894978100
Wed Aug 16 16:32:06 +0000 2023;1691850329766375578;"Good night💖💖💖💖🙆🏻‍♀️🙆🏻‍♀️🙆🏻‍♀️🙆🏻‍♀️";3;80;52;3553;en;1586992742093103104;1691850329766375578;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1691850329766375578
Wed Aug 16 16:31:49 +0000 2023;1691850257616023913;"Wedeh (kak)";1;24;34;3058;in;1586992742093103104;1691850257616023913;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1691850257616023913
Wed Aug 16 15:43:39 +0000 2023;1691838137922994213;"*sayang sayang akuh🙆🏻‍♀️🙆🏻‍♀️";1;56;37;2933;in;1586992742093103104;1691838137922994213;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1691838137922994213
Wed Aug 16 15:41:39 +0000 2023;1691837633952170056;"Vccc aku so ya gais,makasih ya ga sayang” akuhhhhh 🙆🏻‍♀️🙆🏻‍♀️🙆🏻‍♀️🙆🏻‍♀️";6;52;42;3629;in;1586992742093103104;1691837633952170056;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1691837633952170056
Wed Aug 16 15:40:09 +0000 2023;1691837256297058694;"Terimakasihhhhhh untukkk srrr hariii iniiii🙆🏻‍♀️🙆🏻‍♀️🧚🏻‍♀️🧚🏻‍♀️💗💗❗️❗️🙌🏻🙌🏻💫💫";3;79;35;3090;in;1586992742093103104;1691837256297058694;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1691837256297058694
Wed Aug 16 15:39:45 +0000 2023;1691837157126877357;"Makasih yaaa buat kamu yang sangat amat kiyowooo kaaaaa🙆🏻‍♀️🙆🏻‍♀️🙆🏻‍♀️🙆🏻‍♀️";0;30;28;2648;in;1586992742093103104;1691837157126877357;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1691837157126877357
Wed Aug 16 14:27:16 +0000 2023;1691818915356439019;"Sr yu";0;99;32;3104;in;1586992742093103104;1691818915356439019;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1691818915356439019
Wed Aug 16 13:07:58 +0000 2023;1691798956563644848;"Cepet amat,ehhh aku dipanggilll kaaaaa omaigat";1;76;50;3317;in;1586992742093103104;1691798956563644848;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1691798956563644848
Wed Aug 16 12:56:14 +0000 2023;1691796006915215545;"Mau sr engggaa Kaka adek❓";8;319;47;4913;in;1586992742093103104;1691796006915215545;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1691796006915215545
Wed Aug 16 12:55:31 +0000 2023;1691795827168342471;"Haiiii @tana_jkt48v  Hai @pia_jkt48v  Haiiiii @kanaia_jkt48v   Hai Hai Hai";3;75;63;4053;hi;1586992742093103104;1691795827168342471;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1691795827168342471
Wed Aug 16 12:53:57 +0000 2023;1691795430953386450;"Gini nih";3;69;37;3119;in;1586992742093103104;1691795430953386450;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1691795430953386450
Wed Aug 16 12:07:45 +0000 2023;1691783806163070995;"Wedeh gendis";0;35;32;2796;in;1586992742093103104;1691783806163070995;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1691783806163070995
Wed Aug 16 12:07:01 +0000 2023;1691783619248062846;"Semangat yaaaaaaa🙆🏻‍♀️🙆🏻‍♀️";4;82;57;3163;in;1586992742093103104;1691783619248062846;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1691783619248062846
Wed Aug 16 08:08:47 +0000 2023;1691723665816326585;"https://t.co/WtKPUmBEDL";3;34;39;1876;zxx;1586992742093103104;1691723665816326585;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1691723665816326585
Wed Aug 16 07:17:39 +0000 2023;1691710798320787521;"Gais";2;252;43;4084;lt;1586992742093103104;1691710798320787521;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1691710798320787521
Tue Aug 15 15:49:07 +0000 2023;1691477123813552128;"Yaudah deh";8;95;30;4401;in;1586992742093103104;1691477123813552128;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1691477123813552128
Tue Aug 15 15:26:00 +0000 2023;1691471308352311296;"Absen yang ketemu cathy  1.";6;83;36;3216;in;1586992742093103104;1691471308352311296;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1691471308352311296
Mon Aug 14 14:09:30 +0000 2023;1691089668006133760;"Udah ah baiiii baiii selamat malammm";1;113;52;4185;in;1586992742093103104;1691089668006133760;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1691089668006133760
Mon Aug 14 14:08:49 +0000 2023;1691089494965968896;"HEHEHEHE";2;49;35;3900;tl;1586992742093103104;1691089494965968896;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1691089494965968896
Mon Aug 14 14:07:08 +0000 2023;1691089072104644608;"Itu bukan aku ambil bantal Elin ya gais tapi kita punya dan kembar 🙏🏻🙏🏻";2;63;43;3679;in;1586992742093103104;1691089072104644608;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1691089072104644608
Mon Aug 14 14:06:34 +0000 2023;1691088931045961730;"Itu michie foto pakai baju pink,michie pakai itu waktu Kita pulang dari Surabaya dan michie di bus duduknya sebelah aku,kamu duduk ama ci gracie lalu michie bilang sama aku “cat boleh pinjem bantalnya engga” aku bilang boleh,dan michie pas pakai baju pink duduknya sama aku terus";11;136;70;3867;in;1586992742093103104;1691088931045961730;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1691088931045961730
Mon Aug 14 11:01:35 +0000 2023;1691042376792559616;"Huuuu michie bantal aku🙏🏻";0;67;59;4092;in;1586992742093103104;1691042376792559616;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1691042376792559616
Mon Aug 14 05:22:59 +0000 2023;1690957165455175681;"Enak ya bantal bear aku cel";1;46;60;4693;in;1586992742093103104;1690957165455175681;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1690957165455175681
Mon Aug 14 05:21:25 +0000 2023;1690956771534553088;"Astaga gais ,lucu banget bantalnya ya michie";1;65;132;6280;in;1586992742093103104;1690956771534553088;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1690956771534553088
Mon Aug 14 04:57:05 +0000 2023;1690950647255113728;"Haiii,semangattt yaaa hari iniiii";5;148;63;3816;in;1586992742093103104;1690950647255113728;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1690950647255113728
Sun Aug 13 14:39:05 +0000 2023;1690734726750023680;"Tadi aku liat muka AKUU gede bangettt gais💗💗💗💗💗💗";5;102;69;5161;in;1586992742093103104;1690734726750023680;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1690734726750023680
Sun Aug 13 14:37:18 +0000 2023;1690734275631755264;"Terimakasih Gjui 🤍💛🧡 https://t.co/9H5IerZbqG";17;97;421;7180;in;1586992742093103104;1690734275631755264;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1690734275631755264
Sun Aug 13 14:16:43 +0000 2023;1690729094965805057;"https://t.co/SZoccbrDIr";2;36;70;3126;zxx;1586992742093103104;1690729094965805057;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1690729094965805057
Sun Aug 13 07:02:13 +0000 2023;1690619751838695425;"Ouh gitu ya michelle🙏🏻";1;71;52;4771;fr;1586992742093103104;1690619751838695425;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1690619751838695425
Sat Aug 12 15:40:38 +0000 2023;1690387825672454144;"Hah kuliah gais?";9;162;62;6300;in;1586992742093103104;1690387825672454144;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1690387825672454144
Sat Aug 12 14:12:26 +0000 2023;1690365630283923457;"🙆🏻‍♀️🙆🏻‍♀️🧚🏻‍♀️🧚🏻‍♀️ https://t.co/GWqRYMksCa";17;126;414;7756;qme;1586992742093103104;1690365630283923457;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1690365630283923457
Fri Aug 11 17:18:15 +0000 2023;1690050005221122048;"Terimakasih untuk srnya yaaaaaaww🙆🏻‍♀️🙆🏻‍♀️🫶🏻🫶🏻💗💗🧚🏻‍♀️🧚🏻‍♀️";1;67;53;4265;in;1586992742093103104;1690050005221122048;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1690050005221122048
Fri Aug 11 16:30:13 +0000 2023;1690037918491201536;"Kasih jokes kalian dong";3;450;69;6193;in;1586992742093103104;1690037918491201536;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1690037918491201536
Fri Aug 11 15:05:47 +0000 2023;1690016669517611008;"Sekarang srnya beneran ko gais😃";5;105;36;4020;in;1586992742093103104;1690016669517611008;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1690016669517611008
Fri Aug 11 14:58:59 +0000 2023;1690014957096554496;"22.30 sr mau?";5;200;36;4269;in;1586992742093103104;1690014957096554496;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1690014957096554496
Fri Aug 11 05:08:01 +0000 2023;1689866236233207808;"Terimakasih ya aitakatta nya kemarin 🙆🏻‍♀️🙆🏻‍♀️🫶🏻🫶🏻💗💗";1;46;44;3672;in;1586992742093103104;1689866236233207808;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1689866236233207808
Fri Aug 11 05:07:30 +0000 2023;1689866107824537600;"Haiii";1;141;46;3823;qst;1586992742093103104;1689866107824537600;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1689866107824537600
Thu Aug 10 06:07:13 +0000 2023;1689518744375373824;"Siapa yang aitakatta hari iniiii❓";1;76;32;4196;in;1586992742093103104;1689518744375373824;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1689518744375373824
Thu Aug 10 05:28:51 +0000 2023;1689509091243429888;"Sabar ci ada waktunya ci…..";3;51;49;4431;in;1586992742093103104;1689509091243429888;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1689509091243429888
Thu Aug 10 05:27:46 +0000 2023;1689508819150495746;"https://t.co/MgXK3LyU6F";36;235;614;11291;zxx;1586992742093103104;1689508819150495746;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1689508819150495746
Tue Aug 08 07:03:16 +0000 2023;1688808077209010176;"Gais";7;226;49;3954;lt;1586992742093103104;1688808077209010176;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1688808077209010176
Tue Aug 08 07:01:43 +0000 2023;1688807687818231808;"https://t.co/iYpWBeQDPW";0;26;34;1861;zxx;1586992742093103104;1688807687818231808;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1688807687818231808
Mon Aug 07 03:57:28 +0000 2023;1688398928054771712;"Wedehhh sama ka elllaaaa🫶🏻🫶🏻 https://t.co/37qgSOHJHT";28;158;563;9032;in;1586992742093103104;1688398928054771712;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1688398928054771712
Mon Aug 07 03:54:47 +0000 2023;1688398256005582848;"https://t.co/HC2C5IvWAu";3;44;77;3256;zxx;1586992742093103104;1688398256005582848;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1688398256005582848
Sat Aug 05 23:49:55 +0000 2023;1687974242540044288;"Roommate aku ci liaaa 🫶🏻🫶🏻 https://t.co/PkoykKZNaE";14;100;404;9482;in;1586992742093103104;1687974242540044288;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1687974242540044288
Sat Aug 05 23:44:34 +0000 2023;1687972897552510976;"Terimakasih surabaya🙌🏻🙌🏻";0;41;51;4204;in;1586992742093103104;1687972897552510976;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1687972897552510976
Sat Aug 05 23:43:24 +0000 2023;1687972604102201344;"Terimakasih ya untuk kemarinnnnnnn🫶🏻🫶🏻🫶🏻";4;44;50;4459;in;1586992742093103104;1687972604102201344;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1687972604102201344
Sat Aug 05 01:15:06 +0000 2023;1687633292450017280;"Yeyy surabayaaa🫶🏻🫶🏻";3;138;66;4894;tl;1586992742093103104;1687633292450017280;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1687633292450017280
Sat Aug 05 00:05:03 +0000 2023;1687615666021613570;"Haiii";4;265;60;4717;qst;1586992742093103104;1687615666021613570;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1687615666021613570
Fri Aug 04 12:46:13 +0000 2023;1687444829037531139;"Terimakasih untuk aitakatta kemarin yaaaaa🫶🏻🫶🏻🙌🏻🙌🏻🧚🏻‍♀️🧚🏻‍♀️ https://t.co/r3Zq023pKJ";14;106;363;7730;in;1586992742093103104;1687444829037531139;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1687444829037531139
Fri Aug 04 08:36:03 +0000 2023;1687381876103917568;"#SaatnyaNaikLevel @XiaomiIndonesia https://t.co/f6MMVdqsuW";0;25;26;2356;qme;1586992742093103104;1687381876103917568;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1687381876103917568
